ID,Player,Team,Position,RkOv,Status,Age,Opponent,FPts,FP/G,%D,ADP,Ros,+/-
*066l7*,Tommy Sacco Jr.,HOU,"2B,SS,OF",8351,FA,26,,0,0,0,-,0%,0%
*02byy*,Connor Sadzeck,(N/A),RP,8353,FA,34,,0,0,0,-,0%,0%
*05y5q*,Dustin Saenz,WSH,RP,8354,FA,26,,0,0,0,-,1%,0%
*06kuj*,Christian Saez,STL,1B,8355,FA,18,,0,0,0,-,1%,0%
*06r38*,Jhoanjel Saez,MIL,2B,8356,FA,18,,0,0,0,-,0%,0%
*06ktm*,Hiroto Saiki,(N/A),SP,8357,FA,27,,0,0,0,-,2%,0%
*06r0h*,Yuhi Sako,NYM,RP,8359,FA,26,,0,0,0,-,0%,0%
*06ava*,Anibal Salas,DET,OF,8362,FA,20,,0,0,0,-,1%,0%
*066rq*,Gerardo Salas,STL,SP,8364,FA,22,,0,0,0,-,1%,0%
*06r46*,Hector Salas,HOU,"2B,3B",8365,FA,21,,0,0,0,-,1%,0%
*064vx*,Braian Salazar,SD,RP,8368,FA,20,,0,0,0,-,1%,0%
*06sjt*,Grabiel Salazar,BAL,RP,8369,FA,24,,0,0,0,-,0%,0%
*06jbk*,Kleyver Salazar,BOS,C,8371,FA,19,,0,0,0,-,1%,0%
*05w8m*,Andruw Salcedo,(N/A),"C,1B",8372,FA,23,,0,0,0,-,0%,0%
*06m8k*,Kelvis Salcedo,DET,"SP,RP",8373,FA,19,,0,0,0,-,7%,0%
*06qv1*,R.J. Sales,WSH,SP,8374,FA,22,,0,0,0,-,1%,0%
*06zh4*,AJ Salgado,NYM,1B,8375,FA,24,,0,0,0,-,0%,0%
*06uy7*,Edinson Salgado,KC,RP,8376,FA,21,,0,0,0,-,0%,0%
*06z9f*,Michael Salina,SD,SP,8377,FA,21,,0,0,0,-,2%,0%
*06qpw*,Iziah Salinas,BAL,SP,8378,FA,20,,0,0,0,-,0%,0%
*066s8*,Roque Salinas,(N/A),OF,8379,FA,23,,0,0,0,-,0%,0%
*05j6z*,Ruben Salinas,(N/A),RP,8381,FA,23,,0,0,0,-,1%,0%
*06rwb*,Carlos Salmeron,ATH,OF,8383,FA,17,,0,0,0,-,0%,0%
*06r30*,Javier Salomon,(N/A),SP,8384,FA,18,,0,0,0,-,0%,0%
*06j7p*,Mariano Salomon,NYY,"SP,RP",8385,FA,23,@SF Wed 5:05PM,0,0,0,-,0%,0%
*06rjy*,Dionmy Salon,KC,C,8386,FA,24,,0,0,0,-,0%,0%
*04ykf*,Jose Salvador,(N/A),"SP,RP",8388,FA,26,,0,0,0,-,0%,0%
*03qvk*,Mike Salvatore,(N/A),"SS,SP,RP",8389,FA,29,,0,0,0,-,0%,0%
*05yay*,Tyler Samaniego,BOS,"SP,RP",8390,FA,26,,0,0,0,-,2%,0%
*06asv*,Noah Samol,(N/A),RP,8392,FA,21,,0,0,0,-,0%,0%
*02c2m*,Adrian Sampson,(N/A),SP,8393,FA,34,,0,0,0,-,0%,0%
*06qi4*,Logan Samuels,ATL,RP,8394,FA,23,,0,0,0,-,1%,0%
*060x4*,Jose Sanabria,(N/A),"3B,SS",8395,FA,23,,0,0,0,-,0%,0%
*0663v*,Jose Sanabria,TB,OF,8396,FA,23,,0,0,0,-,0%,0%
*066f0*,Zach Sanabria,CLE,SP,8398,FA,24,,0,0,0,-,0%,0%
*0241y*,Aaron Sanchez,(N/A),SP,8399,FA,33,,0,0,0,-,0%,0%
*05yiz*,Adan Sanchez,(N/A),C,8400,FA,20,,0,0,0,-,1%,0%
*033lr*,Ali Sanchez,NYY,C,8402,FA,28,@SF Wed 5:05PM,0,0,0,-,3%,0%
*06sue*,Angel Sanchez,(N/A),RP,8403,FA,19,,0,0,0,-,0%,0%
*06k7p*,Brett Sanchez,(N/A),SP,8405,FA,25,,0,0,0,-,0%,0%
*05rh1*,Bryan Sanchez,(N/A),SP,8407,FA,23,,0,0,0,-,0%,0%
*06rha*,Carlos Sanchez,MIA,C,8409,FA,21,,0,0,0,-,0%,0%
*0689q*,Denison Sanchez,BOS,RP,8410,FA,20,,0,0,0,-,1%,0%
*06rgs*,Dikember Sanchez,(N/A),RP,8411,FA,21,,0,0,0,-,0%,0%
*061a7*,Edgar Sanchez,ATH,RP,8412,FA,25,,0,0,0,-,0%,0%
*06p5x*,Edwin Sanchez,HOU,"1B,OF",8413,FA,21,,0,0,0,-,1%,0%
*066r3*,Enger Sanchez,(N/A),SP,8415,FA,22,,0,0,0,-,0%,0%
*06ky5*,Enixon Sanchez,NYY,SP,8416,FA,18,@SF Wed 5:05PM,0,0,0,-,1%,0%
*06sbo*,Eybert Sanchez,ARI,SS,8417,FA,18,,0,0,0,-,1%,0%
*06r0m*,Fernando Sanchez,SD,RP,8418,FA,25,,0,0,0,-,0%,0%
*066pj*,Franklin Sanchez,MIA,RP,8419,FA,25,,0,0,0,-,0%,0%
*062zg*,Heison Sanchez,DET,2B,8421,FA,21,,0,0,0,-,0%,0%
*05t7t*,Hugo Sanchez,(N/A),SS,8422,FA,23,,0,0,0,-,0%,0%
*06htq*,J.J. Sanchez,TOR,RP,8423,FA,26,,0,0,0,-,1%,0%
*0519a*,Jadiel Sanchez,(N/A),OF,8424,FA,24,,0,0,0,-,1%,0%
*03hfi*,Jake Sanchez,(N/A),RP,8425,FA,36,,0,0,0,-,0%,0%
*04aw7*,Jose Sanchez,(N/A),3B,8428,FA,25,,0,0,0,-,0%,0%
*06r2t*,Jose Sanchez,WSH,RP,8429,FA,19,,0,0,0,-,0%,0%
*04z9n*,Juan Sanchez,SF,RP,8430,FA,25,NYY Wed 5:05PM,0,0,0,-,1%,0%
*06am7*,Juan Sanchez,NYY,RP,8431,FA,22,@SF Wed 5:05PM,0,0,0,-,0%,0%
*06zbg*,Julius Sanchez,TEX,SP,8433,FA,22,,0,0,0,-,0%,0%
*05294*,Junior Sanchez,(N/A),3B,8434,FA,23,,0,0,0,-,0%,0%
*06r2u*,Junior Sanchez,ARI,SP,8435,FA,20,,0,0,0,-,1%,0%
*066ds*,Justin Sanchez,SEA,RP,8436,FA,22,,0,0,0,-,0%,0%
*06rrn*,Lisandro Sanchez,BAL,OF,8437,FA,18,,0,0,0,-,1%,0%
*066ny*,Luis Sanchez,ATL,"2B,3B",8438,FA,22,,0,0,0,-,0%,0%
*06awm*,Rafael Sanchez,TOR,SP,8439,FA,26,,0,0,0,-,2%,0%
*05j8f*,Rodolfo Sanchez,(N/A),SP,8440,FA,26,,0,0,0,-,0%,0%
*06v32*,Samuell Sanchez,DET,OF,8442,FA,20,,0,0,0,-,0%,0%
*0440n*,Sixto Sanchez,(N/A),SP,8443,FA,27,,0,0,0,-,3%,0%
*06tn5*,Steven Sanchez,(N/A),RP,8444,FA,22,,0,0,0,-,0%,0%
*06r8c*,Wilmy Sanchez,HOU,RP,8445,FA,22,,0,0,0,-,0%,0%
*060w4*,Yanquiel Sanchez,(N/A),RP,8446,FA,24,,0,0,0,-,0%,0%
*066n4*,Yehizon Sanchez,MIN,RP,8447,FA,25,,0,0,0,-,0%,0%
*06z57*,Yobanny Sanchez,NYM,SP,8448,FA,18,,0,0,0,-,0%,0%
*04yrn*,Yolbert Sanchez,(N/A),"2B,3B",8450,FA,28,,0,0,0,-,1%,0%
*02i35*,Yolmer Sanchez,LAA,"2B,SS",8451,FA,33,,0,0,0,-,0%,0%
*06kxp*,Yosber Sanchez,DET,RP,8452,FA,24,,0,0,0,-,0%,0%
*05u9k*,Jackson Sanders,(N/A),SP,8453,FA,20,,0,0,0,-,0%,0%
*06qj5*,Josh Sanders,TEX,RP,8454,FA,24,,0,0,0,-,0%,0%
*068ny*,Schuyler Sandford,(N/A),SP,8456,FA,19,,0,0,0,-,0%,0%
*05xue*,Michael Sandle,(N/A),OF,8457,FA,27,,0,0,0,-,0%,0%
*06h02*,Nick Sando,CIN,"SP,RP",8459,FA,24,,0,0,0,-,0%,0%
*064n1*,Eliam Sandoval,(N/A),OF,8460,FA,21,,0,0,0,-,0%,0%
*06r29*,Joshuan Sandoval,(N/A),1B,8461,FA,28,,0,0,0,-,0%,0%
*03qnj*,Donny Sands,(N/A),C,8462,FA,29,,0,0,0,-,0%,0%
*06f8v*,Will Sandy,(N/A),SP,8463,FA,26,,0,0,0,-,0%,0%
*01s9d*,Miguel Sano,(N/A),"1B,3B",8465,FA,32,,0,0,0,-,0%,0%
*04rhg*,Junior Sanquintin,(N/A),SS,8466,FA,24,,0,0,0,-,1%,0%
*072in*,Anthony Santa Cruz de Oviedo,LAA,"1B,OF",8467,FA,18,,0,0,0,-,0%,0%
*06oon*,Tony Santa Maria,TB,"2B,OF",8468,FA,23,,0,0,0,-,1%,0%
*04aji*,Cristian Santana,(N/A),3B,8471,FA,28,,0,0,0,-,0%,0%
*04f0m*,Debby Santana,(N/A),3B,8473,FA,25,,0,0,0,-,0%,0%
*061zm*,Jancel Santana,(N/A),"2B,SS",8474,FA,20,,0,0,0,-,1%,0%
